target,regime,requested_delay,taps,sample_index,peak_index,peak_aligned_index,coefficient,normalised_coefficient
deep-notch,window,36.3170833,129,51,32,19,-0.00603298824,-0.00690851739
deep-notch,window,36.3170833,129,52,32,20,-0.0104999554,-0.0120237471
deep-notch,window,36.3170833,129,53,32,21,-0.00648444783,-0.00742549444
deep-notch,window,36.3170833,129,54,32,22,0.00668927259,0.00766004411
deep-notch,window,36.3170833,129,55,32,23,0.0202809677,0.0232242154
deep-notch,window,36.3170833,129,56,32,24,0.0232785218,0.0266567854
deep-notch,window,36.3170833,129,57,32,25,0.0115676303,0.0132463669
deep-notch,window,36.3170833,129,58,32,26,-0.00834441377,-0.00955538539
deep-notch,window,36.3170833,129,59,32,27,-0.0238047275,-0.0272593559
deep-notch,window,36.3170833,129,60,32,28,-0.0250076645,-0.0286368675
deep-notch,window,36.3170833,129,61,32,29,-0.0116750742,-0.0133694034
deep-notch,window,36.3170833,129,62,32,30,0.00723040874,0.00827971191
deep-notch,window,36.3170833,129,63,32,31,0.0200370316,0.0229448783
deep-notch,window,36.3170833,129,64,32,32,0.0200813723,0.022995654
deep-notch,window,36.3170833,129,65,32,33,0.00926553111,0.0106101786
deep-notch,window,36.3170833,129,66,32,34,-0.00439423383,-0.005031941
deep-notch,window,36.3170833,129,67,32,35,-0.0127410862,-0.0145901188
deep-notch,window,36.3170833,129,68,32,36,-0.0124774671,-0.0142882424
deep-notch,window,36.3170833,129,69,32,37,-0.00608697713,-0.00697034134
deep-notch,window,36.3170833,129,70,32,38,0.00112414298,0.00128728269
deep-notch,window,36.3170833,129,71,32,39,0.00507658962,0.00581332274
deep-notch,window,36.3170833,129,72,32,40,0.00509055099,0.00582931024
deep-notch,window,36.3170833,129,73,32,41,0.0031515138,0.00360887292
deep-notch,window,36.3170833,129,74,32,42,0.00152881946,0.00175068729
deep-notch,window,36.3170833,129,75,32,43,0.000925841749,0.00106020326
deep-notch,window,36.3170833,129,76,32,44,0.000463494392,0.00053075838
deep-notch,window,36.3170833,129,77,32,45,-0.000901340833,-0.00103214669
deep-notch,window,36.3170833,129,78,32,46,-0.00301324555,-0.00345053868
deep-notch,window,36.3170833,129,79,32,47,-0.00443913432,-0.00508335761
deep-notch,window,36.3170833,129,80,32,48,-0.00367901729,-0.00421292964
deep-notch,window,36.3170833,129,81,32,49,-0.000575346305,-0.000658842649
deep-notch,window,36.3170833,129,82,32,50,0.00329226295,0.0037700481
deep-notch,window,36.3170833,129,83,32,51,0.00558250953,0.00639266358
deep-notch,window,36.3170833,129,84,32,52,0.00480489942,0.00550220387
deep-notch,window,36.3170833,129,85,32,53,0.00136748391,0.00156593814
deep-notch,window,36.3170833,129,86,32,54,-0.00268527961,-0.00307497713
deep-notch,window,36.3170833,129,87,32,55,-0.00501756208,-0.00574572891
deep-notch,window,36.3170833,129,88,32,56,-0.00446292769,-0.00511060395
deep-notch,window,36.3170833,129,89,32,57,-0.00163072523,-0.001867382
deep-notch,window,36.3170833,129,90,32,58,0.0016501176,0.00188958865
deep-notch,window,36.3170833,129,91,32,59,0.00356187046,0.00407878203
deep-notch,window,36.3170833,129,92,32,60,0.00334297289,0.00382811725
deep-notch,window,36.3170833,129,93,32,61,0.00153165322,0.00175393229
deep-notch,window,36.3170833,129,94,32,62,-0.000599717061,-0.000686750178
deep-notch,window,36.3170833,129,95,32,63,-0.00191775949,-0.00219607171
deep-notch,window,36.3170833,129,96,32,64,-0.00201469572,-0.00230707568
deep-notch,window,36.3170833,129,97,32,65,-0.00122306241,-0.00140055767
deep-notch,window,36.3170833,129,98,32,66,-0.00019974944,-0.000228737804
deep-notch,window,36.3170833,129,99,32,67,0.000542697177,0.000621455361
deep-notch,window,36.3170833,129,100,32,68,0.000849458379,0.000972734863
deep-notch,window,36.3170833,129,101,32,69,0.000832231115,0.000953007516
deep-notch,window,36.3170833,129,102,32,70,0.000648186544,0.000742253728
deep-notch,window,36.3170833,129,103,32,71,0.000362621154,0.000415246052
deep-notch,window,36.3170833,129,104,32,72,-2.23107309e-05,-2.55485452e-05
deep-notch,window,36.3170833,129,105,32,73,-0.000454117073,-0.000520020191
deep-notch,window,36.3170833,129,106,32,74,-0.000774773536,-0.000887211485
deep-notch,window,36.3170833,129,107,32,75,-0.000794975957,-0.000910345754
deep-notch,window,36.3170833,129,108,32,76,-0.000441724405,-0.000505829054
deep-notch,window,36.3170833,129,109,32,77,0.000148328093,0.000169854004
deep-notch,window,36.3170833,129,110,32,78,0.000678751996,0.00077725495
deep-notch,window,36.3170833,129,111,32,79,0.000864284637,0.000989712761
deep-notch,window,36.3170833,129,112,32,80,0.000607369061,0.000695512664
deep-notch,window,36.3170833,129,113,32,81,5.91655752e-05,6.77518982e-05
deep-notch,window,36.3170833,129,114,32,82,-0.00047457423,-0.000543446165
deep-notch,window,36.3170833,129,115,32,83,-0.000717228449,-0.000821315246
deep-notch,window,36.3170833,129,116,32,84,-0.000574952591,-0.000658391798
deep-notch,window,36.3170833,129,117,32,85,-0.000169580953,-0.000194191157
deep-notch,window,36.3170833,129,118,32,86,0.000255586965,0.000292678673
deep-notch,window,36.3170833,129,119,32,87,0.00048526456,0.000555687915
deep-notch,window,36.3170833,129,120,32,88,0.000442211093,0.000506386372
deep-notch,window,36.3170833,129,121,32,89,0.000201813207,0.000231101072
deep-notch,window,36.3170833,129,122,32,90,-7.88080862e-05,-9.02450017e-05
deep-notch,window,36.3170833,129,123,32,91,-0.000259663002,-0.000297346239
deep-notch,window,36.3170833,129,124,32,92,-0.000283761871,-0.000324942424
deep-notch,window,36.3170833,129,125,32,93,-0.000182423206,-0.000208897124
deep-notch,window,36.3170833,129,126,32,94,-3.39754315e-05,-3.89060694e-05
deep-notch,window,36.3170833,129,127,32,95,8.78589065e-05,0.00010060931
deep-notch,window,36.3170833,129,128,32,96,0.000145090484,0.000166146541
deep-notch,window,64,129,0,64,-64,-0.000671604322,-0.000726442401
deep-notch,window,64,129,1,64,-63,-0.000852104925,-0.000921681304
deep-notch,window,64,129,2,64,-62,-0.000587909276,-0.000635913457
deep-notch,window,64,129,3,64,-61,-2.90903837e-05,-3.14656822e-05
deep-notch,window,64,129,4,64,-60,0.000515027417,0.000557080622
deep-notch,window,64,129,5,64,-59,0.000774504191,0.000837744288
deep-notch,window,64,129,6,64,-58,0.000676576066,0.000731820099
deep-notch,window,64,129,7,64,-57,0.000350965263,0.000379622405
deep-notch,window,64,129,8,64,-56,-9.35235112e-06,-1.01159927e-05
deep-notch,window,64,129,9,64,-55,-0.000305529055,-0.000330476224
deep-notch,window,64,129,10,64,-54,-0.00056557626,-0.000611756897
deep-notch,window,64,129,11,64,-53,-0.0008211358,-0.000888183478
deep-notch,window,64,129,12,64,-52,-0.000952644565,-0.00103043024
deep-notch,window,64,129,13,64,-51,-0.000688841521,-0.000745087058
deep-notch,window,64,129,14,64,-50,0.000164984017,0.000178455352
deep-notch,window,64,129,15,64,-49,0.00141611571,0.0015317449
deep-notch,window,64,129,16,64,-48,0.00238486583,0.00257959576
deep-notch,window,64,129,17,64,-47,0.00222321118,0.00240474162
deep-notch,window,64,129,18,64,-46,0.000545066664,0.000589572644
deep-notch,window,64,129,19,64,-45,-0.00206211888,-0.00223049575
deep-notch,window,64,129,20,64,-44,-0.00412358894,-0.00446028971
deep-notch,window,64,129,21,64,-43,-0.00409169817,-0.00442579498
deep-notch,window,64,129,22,64,-42,-0.00145963743,-0.00157882027
deep-notch,window,64,129,23,64,-41,0.00261122938,0.00282444242
deep-notch,window,64,129,24,64,-40,0.00574700795,0.00621626472
deep-notch,window,64,129,25,64,-39,0.00579000808,0.00626277592
deep-notch,window,64,129,26,64,-38,0.00232380215,0.00251354608
deep-notch,window,64,129,27,64,-37,-0.00281165811,-0.00304123664
deep-notch,window,64,129,28,64,-36,-0.00653504995,-0.00706865221
deep-notch,window,64,129,29,64,-35,-0.00651286872,-0.00704465983
deep-notch,window,64,129,30,64,-34,-0.00277031681,-0.00299651972
deep-notch,window,64,129,31,64,-33,0.00228189351,0.0024682155
deep-notch,window,64,129,32,64,-32,0.00551622771,0.00596664073
deep-notch,window,64,129,33,64,-31,0.0052766815,0.005707535
deep-notch,window,64,129,34,64,-30,0.00243701126,0.00263599899
deep-notch,window,64,129,35,64,-29,-0.00051391008,-0.000555872052
deep-notch,window,64,129,36,64,-28,-0.00164257904,-0.0017766995
deep-notch,window,64,129,37,64,-27,-0.00118518644,-0.00128195972
deep-notch,window,64,129,38,64,-26,-0.00114200977,-0.00123525757
deep-notch,window,64,129,39,64,-25,-0.00305707453,-0.00330669189
deep-notch,window,64,129,40,64,-24,-0.0058996494,-0.0063813697
deep-notch,window,64,129,41,64,-23,-0.00620739987,-0.00671424873
deep-notch,window,64,129,42,64,-22,-0.000953536474,-0.00103139498
deep-notch,window,64,129,43,64,-21,0.00888597819,0.00961153929
deep-notch,window,64,129,44,64,-20,0.0172996538,0.0187122114
deep-notch,window,64,129,45,64,-19,0.0165565365,0.0179084168
deep-notch,window,64,129,46,64,-18,0.00329412743,0.00356310071
deep-notch,window,64,129,47,64,-17,-0.0170649209,-0.018458312
deep-notch,window,64,129,48,64,-16,-0.0317838941,-0.0343791241
deep-notch,window,64,129,49,64,-15,-0.0285769969,-0.0309103762
deep-notch,window,64,129,50,64,-14,-0.00506488176,-0.00547844131
deep-notch,window,64,129,51,64,-13,0.0270636675,0.0292734799
deep-notch,window,64,129,52,64,-12,0.0475068003,0.0513858427
deep-notch,window,64,129,53,64,-11,0.0402176769,0.0435015452
deep-notch,window,64,129,54,64,-10,0.00550151683,0.00595072867
deep-notch,window,64,129,55,64,-9,-0.0376039667,-0.0406744194
deep-notch,window,64,129,56,64,-8,-0.0618112434,-0.0668582774
deep-notch,window,64,129,57,64,-7,-0.0491750796,-0.053190341
deep-notch,window,64,129,58,64,-6,-0.00425174723,-0.00459891243
deep-notch,window,64,129,59,64,-5,0.0468057123,0.0506275092
deep-notch,window,64,129,60,64,-4,0.0718645859,0.0777324991
deep-notch,window,64,129,61,64,-3,0.0535892364,0.0579649242
deep-notch,window,64,129,62,64,-2,0.00159883879,0.00172938775
deep-notch,window,64,129,63,64,-1,-0.0526437231,-0.0569422074
deep-notch,window,64,129,64,64,0,0.924511456,1
deep-notch,window,64,129,65,64,1,-0.0526437231,-0.0569422074
deep-notch,window,64,129,66,64,2,0.00159883879,0.00172938775
deep-notch,window,64,129,67,64,3,0.0535892364,0.0579649242
deep-notch,window,64,129,68,64,4,0.0718645859,0.0777324991
deep-notch,window,64,129,69,64,5,0.0468057123,0.0506275092
deep-notch,window,64,129,70,64,6,-0.00425174723,-0.00459891243
deep-notch,window,64,129,71,64,7,-0.0491750796,-0.053190341
deep-notch,window,64,129,72,64,8,-0.0618112434,-0.0668582774
deep-notch,window,64,129,73,64,9,-0.0376039667,-0.0406744194
deep-notch,window,64,129,74,64,10,0.00550151683,0.00595072867
deep-notch,window,64,129,75,64,11,0.0402176769,0.0435015452
deep-notch,window,64,129,76,64,12,0.0475068003,0.0513858427
deep-notch,window,64,129,77,64,13,0.0270636675,0.0292734799
deep-notch,window,64,129,78,64,14,-0.00506488176,-0.00547844131
deep-notch,window,64,129,79,64,15,-0.0285769969,-0.0309103762
deep-notch,window,64,129,80,64,16,-0.0317838941,-0.0343791241
deep-notch,window,64,129,81,64,17,-0.0170649209,-0.018458312
deep-notch,window,64,129,82,64,18,0.00329412743,0.00356310071
deep-notch,window,64,129,83,64,19,0.0165565365,0.0179084168
deep-notch,window,64,129,84,64,20,0.0172996538,0.0187122114
deep-notch,window,64,129,85,64,21,0.00888597819,0.00961153929
deep-notch,window,64,129,86,64,22,-0.000953536474,-0.00103139498
deep-notch,window,64,129,87,64,23,-0.00620739987,-0.00671424873
deep-notch,window,64,129,88,64,24,-0.0058996494,-0.0063813697
deep-notch,window,64,129,89,64,25,-0.00305707453,-0.00330669189
deep-notch,window,64,129,90,64,26,-0.00114200977,-0.00123525757
deep-notch,window,64,129,91,64,27,-0.00118518644,-0.00128195972
deep-notch,window,64,129,92,64,28,-0.00164257904,-0.0017766995
deep-notch,window,64,129,93,64,29,-0.00051391008,-0.000555872052
deep-notch,window,64,129,94,64,30,0.00243701126,0.00263599899
deep-notch,window,64,129,95,64,31,0.0052766815,0.005707535
deep-notch,window,64,129,96,64,32,0.00551622771,0.00596664073
deep-notch,window,64,129,97,64,33,0.00228189351,0.0024682155
deep-notch,window,64,129,98,64,34,-0.00277031681,-0.00299651972
deep-notch,window,64,129,99,64,35,-0.00651286872,-0.00704465983
deep-notch,window,64,129,100,64,36,-0.00653504995,-0.00706865221
deep-notch,window,64,129,101,64,37,-0.00281165811,-0.00304123664
deep-notch,window,64,129,102,64,38,0.00232380215,0.00251354608
deep-notch,window,64,129,103,64,39,0.00579000808,0.00626277592
deep-notch,window,64,129,104,64,40,0.00574700795,0.00621626472
deep-notch,window,64,129,105,64,41,0.00261122938,0.00282444242
deep-notch,window,64,129,106,64,42,-0.00145963743,-0.00157882027
deep-notch,window,64,129,107,64,43,-0.00409169817,-0.00442579498
deep-notch,window,64,129,108,64,44,-0.00412358894,-0.00446028971
deep-notch,window,64,129,109,64,45,-0.00206211888,-0.00223049575
deep-notch,window,64,129,110,64,46,0.000545066664,0.000589572644
deep-notch,window,64,129,111,64,47,0.00222321118,0.00240474162
deep-notch,window,64,129,112,64,48,0.00238486583,0.00257959576
deep-notch,window,64,129,113,64,49,0.00141611571,0.0015317449
deep-notch,window,64,129,114,64,50,0.000164984017,0.000178455352
deep-notch,window,64,129,115,64,51,-0.000688841521,-0.000745087058
deep-notch,window,64,129,116,64,52,-0.000952644565,-0.00103043024
deep-notch,window,64,129,117,64,53,-0.0008211358,-0.000888183478
deep-notch,window,64,129,118,64,54,-0.00056557626,-0.000611756897
deep-notch,window,64,129,119,64,55,-0.000305529055,-0.000330476224
deep-notch,window,64,129,120,64,56,-9.35235112e-06,-1.01159927e-05
deep-notch,window,64,129,121,64,57,0.000350965263,0.000379622405
deep-notch,window,64,129,122,64,58,0.000676576066,0.000731820099
deep-notch,window,64,129,123,64,59,0.000774504191,0.000837744288
deep-notch,window,64,129,124,64,60,0.000515027417,0.000557080622
deep-notch,window,64,129,125,64,61,-2.90903837e-05,-3.14656822e-05
deep-notch,window,64,129,126,64,62,-0.000587909276,-0.000635913457
deep-notch,window,64,129,127,64,63,-0.000852104925,-0.000921681304
deep-notch,window,64,129,128,64,64,-0.000671604322,-0.000726442401
deep-notch,window,91.6829167,129,0,96,-96,0.000145090484,0.000166146541
deep-notch,window,91.6829167,129,1,96,-95,8.78589065e-05,0.00010060931
deep-notch,window,91.6829167,129,2,96,-94,-3.39754315e-05,-3.89060694e-05
deep-notch,window,91.6829167,129,3,96,-93,-0.000182423206,-0.000208897124
deep-notch,window,91.6829167,129,4,96,-92,-0.000283761871,-0.000324942424
deep-notch,window,91.6829167,129,5,96,-91,-0.000259663002,-0.000297346239
deep-notch,window,91.6829167,129,6,96,-90,-7.88080862e-05,-9.02450017e-05
deep-notch,window,91.6829167,129,7,96,-89,0.000201813207,0.000231101072
deep-notch,window,91.6829167,129,8,96,-88,0.000442211093,0.000506386372
deep-notch,window,91.6829167,129,9,96,-87,0.00048526456,0.000555687915
deep-notch,window,91.6829167,129,10,96,-86,0.000255586965,0.000292678673
deep-notch,window,91.6829167,129,11,96,-85,-0.000169580953,-0.000194191157
deep-notch,window,91.6829167,129,12,96,-84,-0.000574952591,-0.000658391798
deep-notch,window,91.6829167,129,13,96,-83,-0.000717228449,-0.000821315246
deep-notch,window,91.6829167,129,14,96,-82,-0.00047457423,-0.000543446165
deep-notch,window,91.6829167,129,15,96,-81,5.91655752e-05,6.77518982e-05
deep-notch,window,91.6829167,129,16,96,-80,0.000607369061,0.000695512664
deep-notch,window,91.6829167,129,17,96,-79,0.000864284637,0.000989712761
deep-notch,window,91.6829167,129,18,96,-78,0.000678751996,0.00077725495
deep-notch,window,91.6829167,129,19,96,-77,0.000148328093,0.000169854004
deep-notch,window,91.6829167,129,20,96,-76,-0.000441724405,-0.000505829054
deep-notch,window,91.6829167,129,21,96,-75,-0.000794975957,-0.000910345754
deep-notch,window,91.6829167,129,22,96,-74,-0.000774773536,-0.000887211485
deep-notch,window,91.6829167,129,23,96,-73,-0.000454117073,-0.000520020191
deep-notch,window,91.6829167,129,24,96,-72,-2.23107309e-05,-2.55485452e-05
deep-notch,window,91.6829167,129,25,96,-71,0.000362621154,0.000415246052
deep-notch,window,91.6829167,129,26,96,-70,0.000648186544,0.000742253728
deep-notch,window,91.6829167,129,27,96,-69,0.000832231115,0.000953007516
deep-notch,window,91.6829167,129,28,96,-68,0.000849458379,0.000972734863
deep-notch,window,91.6829167,129,29,96,-67,0.000542697177,0.000621455361
deep-notch,window,91.6829167,129,30,96,-66,-0.00019974944,-0.000228737804
deep-notch,window,91.6829167,129,31,96,-65,-0.00122306241,-0.00140055767
deep-notch,window,91.6829167,129,32,96,-64,-0.00201469572,-0.00230707568
deep-notch,window,91.6829167,129,33,96,-63,-0.00191775949,-0.00219607171
deep-notch,window,91.6829167,129,34,96,-62,-0.000599717061,-0.000686750178
deep-notch,window,91.6829167,129,35,96,-61,0.00153165322,0.00175393229
deep-notch,window,91.6829167,129,36,96,-60,0.00334297289,0.00382811725
deep-notch,window,91.6829167,129,37,96,-59,0.00356187046,0.00407878203
deep-notch,window,91.6829167,129,38,96,-58,0.0016501176,0.00188958865
deep-notch,window,91.6829167,129,39,96,-57,-0.00163072523,-0.001867382
deep-notch,window,91.6829167,129,40,96,-56,-0.00446292769,-0.00511060395
deep-notch,window,91.6829167,129,41,96,-55,-0.00501756208,-0.00574572891
deep-notch,window,91.6829167,129,42,96,-54,-0.00268527961,-0.00307497713
deep-notch,window,91.6829167,129,43,96,-53,0.00136748391,0.00156593814
deep-notch,window,91.6829167,129,44,96,-52,0.00480489942,0.00550220387
deep-notch,window,91.6829167,129,45,96,-51,0.00558250953,0.00639266358
deep-notch,window,91.6829167,129,46,96,-50,0.00329226295,0.0037700481
deep-notch,window,91.6829167,129,47,96,-49,-0.000575346305,-0.000658842649
deep-notch,window,91.6829167,129,48,96,-48,-0.00367901729,-0.00421292964
deep-notch,window,91.6829167,129,49,96,-47,-0.00443913432,-0.00508335761
deep-notch,window,91.6829167,129,50,96,-46,-0.00301324555,-0.00345053868
deep-notch,window,91.6829167,129,51,96,-45,-0.000901340833,-0.00103214669
deep-notch,window,91.6829167,129,52,96,-44,0.000463494392,0.00053075838
deep-notch,window,91.6829167,129,53,96,-43,0.000925841749,0.00106020326
deep-notch,window,91.6829167,129,54,96,-42,0.00152881946,0.00175068729
deep-notch,window,91.6829167,129,55,96,-41,0.0031515138,0.00360887292
deep-notch,window,91.6829167,129,56,96,-40,0.00509055099,0.00582931024
deep-notch,window,91.6829167,129,57,96,-39,0.00507658962,0.00581332274
deep-notch,window,91.6829167,129,58,96,-38,0.00112414298,0.00128728269
deep-notch,window,91.6829167,129,59,96,-37,-0.00608697713,-0.00697034134
deep-notch,window,91.6829167,129,60,96,-36,-0.0124774671,-0.0142882424
deep-notch,window,91.6829167,129,61,96,-35,-0.0127410862,-0.0145901188
deep-notch,window,91.6829167,129,62,96,-34,-0.00439423383,-0.005031941
deep-notch,window,91.6829167,129,63,96,-33,0.00926553111,0.0106101786
deep-notch,window,91.6829167,129,64,96,-32,0.0200813723,0.022995654
deep-notch,window,91.6829167,129,65,96,-31,0.0200370316,0.0229448783
deep-notch,window,91.6829167,129,66,96,-30,0.00723040874,0.00827971191
deep-notch,window,91.6829167,129,67,96,-29,-0.0116750742,-0.0133694034
deep-notch,window,91.6829167,129,68,96,-28,-0.0250076645,-0.0286368675
deep-notch,window,91.6829167,129,69,96,-27,-0.0238047275,-0.0272593559
deep-notch,window,91.6829167,129,70,96,-26,-0.00834441377,-0.00955538539
deep-notch,window,91.6829167,129,71,96,-25,0.0115676303,0.0132463669
deep-notch,window,91.6829167,129,72,96,-24,0.0232785218,0.0266567854
deep-notch,window,91.6829167,129,73,96,-23,0.0202809677,0.0232242154
deep-notch,window,91.6829167,129,74,96,-22,0.00668927259,0.00766004411
deep-notch,window,91.6829167,129,75,96,-21,-0.00648444783,-0.00742549444
deep-notch,window,91.6829167,129,76,96,-20,-0.0104999554,-0.0120237471
deep-notch,window,91.6829167,129,77,96,-19,-0.00603298824,-0.00690851739
deep-notch,window,91.6829167,129,78,96,-18,-0.00198602832,-0.00227424796
deep-notch,window,91.6829167,129,79,96,-17,-0.00639520385,-0.00732329905
deep-notch,window,91.6829167,129,80,96,-16,-0.0170598224,-0.0195356058
deep-notch,window,91.6829167,129,81,96,-15,-0.0209516738,-0.0239922568
deep-notch,window,91.6829167,129,82,96,-14,-0.00495718056,-0.00567658459
deep-notch,window,91.6829167,129,83,96,-13,0.0295567875,0.0338461757
deep-notch,window,91.6829167,129,84,96,-12,0.0612601589,0.0701504555
deep-notch,window,91.6829167,129,85,96,-11,0.0604227076,0.0691914703
deep-notch,window,91.6829167,129,86,96,-10,0.0123491444,0.014141297
deep-notch,window,91.6829167,129,87,96,-9,-0.0642681163,-0.0735949386
deep-notch,window,91.6829167,129,88,96,-8,-0.121184781,-0.138771556
deep-notch,window,91.6829167,129,89,96,-7,-0.1096543,-0.12556773
deep-notch,window,91.6829167,129,90,96,-6,-0.0179722127,-0.0205804054
deep-notch,window,91.6829167,129,91,96,-5,0.109847872,0.125789394
deep-notch,window,91.6829167,129,92,96,-4,0.192961845,0.220965168
deep-notch,window,91.6829167,129,93,96,-3,0.164015635,0.187818179
deep-notch,window,91.6829167,129,94,96,-2,0.0199757858,0.0228747444
deep-notch,window,91.6829167,129,95,96,-1,-0.163450528,-0.187171062
deep-notch,window,91.6829167,129,96,96,0,0.873268155,1
deep-notch,window,91.6829167,129,97,96,1,-0.00266212341,-0.00304846042
deep-notch,window,91.6829167,129,98,96,2,-0.00122327372,-0.00140079965
deep-notch,window,91.6829167,129,99,96,3,0.00278560618,0.00318986346
deep-notch,window,91.6829167,129,100,96,4,0.00619645768,0.00709571012
deep-notch,window,91.6829167,129,101,96,5,0.00565147566,0.00647163832
deep-notch,window,91.6829167,129,102,96,6,0.000507787371,0.000581479317
deep-notch,window,91.6829167,129,103,96,7,-0.00622782766,-0.00713163262
deep-notch,window,91.6829167,129,104,96,8,-0.00982006876,-0.0112451928
deep-notch,window,91.6829167,129,105,96,9,-0.00724921589,-0.00830124842
deep-notch,window,91.6829167,129,106,96,10,0.000385219357,0.000441123789
deep-notch,window,91.6829167,129,107,96,11,0.00835640597,0.00956911794
deep-notch,window,91.6829167,129,108,96,12,0.0114389352,0.013098995
deep-notch,window,91.6829167,129,109,96,13,0.00748229562,0.00856815353
deep-notch,window,91.6829167,129,110,96,14,-0.00109087438,-0.00124918603
deep-notch,window,91.6829167,129,111,96,15,-0.00889389535,-0.0101846097
deep-notch,window,91.6829167,129,112,96,16,-0.011138794,-0.0127552962
deep-notch,window,91.6829167,129,113,96,17,-0.00669248955,-0.00766372793
deep-notch,window,91.6829167,129,114,96,18,0.00138302373,0.00158373316
deep-notch,window,91.6829167,129,115,96,19,0.00801721868,0.00918070656
deep-notch,window,91.6829167,129,116,96,20,0.00943225694,0.0108011003
deep-notch,window,91.6829167,129,117,96,21,0.0053431823,0.00611860432
deep-notch,window,91.6829167,129,118,96,22,-0.00123948577,-0.00141936445
deep-notch,window,91.6829167,129,119,96,23,-0.00622025268,-0.00712295833
deep-notch,window,91.6829167,129,120,96,24,-0.00701287588,-0.00803060989
deep-notch,window,91.6829167,129,121,96,25,-0.00385186339,-0.00441085979
deep-notch,window,91.6829167,129,122,96,26,0.000802757798,0.000919256924
deep-notch,window,91.6829167,129,123,96,27,0.00409798019,0.00469269395
deep-notch,window,91.6829167,129,124,96,28,0.00452226836,0.00517855636
deep-notch,window,91.6829167,129,125,96,29,0.00250136964,0.00286437748
deep-notch,window,91.6829167,129,126,96,30,-0.000280916685,-0.000321684334
deep-notch,window,91.6829167,129,127,96,31,-0.00215244681,-0.0024648177
deep-notch,window,91.6829167,129,128,96,32,-0.00240579257,-0.00275492992
deep-notch,window,119.365833,129,0,128,-128,4.57337198e-05,5.98265328e-05
deep-notch,window,119.365833,129,1,128,-127,7.31146244e-05,9.56448436e-05
deep-notch,window,119.365833,129,2,128,-126,6.52610407e-05,8.53711836e-05
deep-notch,window,119.365833,129,3,128,-125,2.14554744e-05,2.80669634e-05
deep-notch,window,119.365833,129,4,128,-124,-3.91107386e-05,-5.11626847e-05
deep-notch,window,119.365833,129,5,128,-123,-8.61009857e-05,-0.000112632943
deep-notch,window,119.365833,129,6,128,-122,-9.40034837e-05,-0.00012297059
deep-notch,window,119.365833,129,7,128,-121,-5.62532846e-05,-7.35876939e-05
deep-notch,window,119.365833,129,8,128,-120,1.08436314e-05,1.41850886e-05
deep-notch,window,119.365833,129,9,128,-119,7.66038795e-05,0.00010020931
deep-notch,window,119.365833,129,10,128,-118,0.00011151554,0.000145878974
deep-notch,window,119.365833,129,11,128,-117,0.000100634191,0.000131644544
deep-notch,window,119.365833,129,12,128,-116,4.80864239e-05,6.29042209e-05
deep-notch,window,119.365833,129,13,128,-115,-2.7413538e-05,-3.58610001e-05
deep-notch,window,119.365833,129,14,128,-114,-0.00010065413,-0.000131670628
deep-notch,window,119.365833,129,15,128,-113,-0.000146221187,-0.000191279141
deep-notch,window,119.365833,129,16,128,-112,-0.000142484964,-0.000186391603
deep-notch,window,119.365833,129,17,128,-111,-7.73115439e-05,-0.000101135041
deep-notch,window,119.365833,129,18,128,-110,4.18009705e-05,5.46819096e-05
deep-notch,window,119.365833,129,19,128,-109,0.000177966726,0.000232807045
deep-notch,window,119.365833,129,20,128,-108,0.000267421543,0.0003498273
deep-notch,window,119.365833,129,21,128,-107,0.000243968401,0.000319147089
deep-notch,window,119.365833,129,22,128,-106,8.0590193e-05,0.000105424003
deep-notch,window,119.365833,129,23,128,-105,-0.000175104022,-0.000229062201
deep-notch,window,119.365833,129,24,128,-104,-0.000402097886,-0.000526004061
deep-notch,window,119.365833,129,25,128,-103,-0.000458752604,-0.00060011689
deep-notch,window,119.365833,129,26,128,-102,-0.000268045916,-0.000350644072
deep-notch,window,119.365833,129,27,128,-101,0.000114851613,0.000150243055
deep-notch,window,119.365833,129,28,128,-100,0.000505095305,0.000660740061
deep-notch,window,119.365833,129,29,128,-99,0.000676814444,0.00088537433
deep-notch,window,119.365833,129,30,128,-98,0.000496637032,0.000649675378
deep-notch,window,119.365833,129,31,128,-97,2.09048515e-05,2.73466665e-05
deep-notch,window,119.365833,129,32,128,-96,-0.00051398177,-0.000672364885
deep-notch,window,119.365833,129,33,128,-95,-0.000816081666,-0.00106755665
deep-notch,window,119.365833,129,34,128,-94,-0.00070815379,-0.000926370873
deep-notch,window,119.365833,129,35,128,-93,-0.000236786042,-0.000309751492
deep-notch,window,119.365833,129,36,128,-92,0.000352807805,0.000461525278
deep-notch,window,119.365833,129,37,128,-91,0.000762210776,0.000997085481
deep-notch,window,119.365833,129,38,128,-90,0.000809885498,0.00105945113
deep-notch,window,119.365833,129,39,128,-89,0.000515052294,0.00067376529
deep-notch,window,119.365833,129,40,128,-88,4.94373301e-05,6.4671408e-05
deep-notch,window,119.365833,129,41,128,-87,-0.000391209113,-0.000511759922
deep-notch,window,119.365833,129,42,128,-86,-0.000689419801,-0.000901864019
deep-notch,window,119.365833,129,43,128,-85,-0.000809820551,-0.00105936617
deep-notch,window,119.365833,129,44,128,-84,-0.000728386621,-0.000952838437
deep-notch,window,119.365833,129,45,128,-83,-0.000386630506,-0.00050577042
deep-notch,window,119.365833,129,46,128,-82,0.000248470712,0.000325036784
deep-notch,window,119.365833,129,47,128,-81,0.00104764424,0.00137047506
