target,method,sample_rate_hz,taps,fft_size,phase_delay_samples,frequency_hz,target_magnitude_db,magnitude_db,group_delay_samples,delay_weight
parametric-eq,minphase-truncation,48000,129,1024,0,14812.5,-1.81223245e-06,-0.000165911305,-0.0363734862,0
parametric-eq,minphase-truncation,48000,129,1024,0,14859.375,-1.8057677e-06,-0.000202178548,-0.0367345786,0
parametric-eq,minphase-truncation,48000,129,1024,0,14906.25,-1.80681338e-06,-0.000120248405,-0.0353494796,0
parametric-eq,minphase-truncation,48000,129,1024,0,14953.125,-1.81457941e-06,3.10641283e-05,-0.0329439913,0
parametric-eq,minphase-truncation,48000,129,1024,0,15000,-1.82440522e-06,0.000162305939,-0.0308426621,0
parametric-eq,minphase-truncation,48000,129,1024,0,15046.875,-1.83055202e-06,0.000196265053,-0.0301857685,0
parametric-eq,minphase-truncation,48000,129,1024,0,15093.75,-1.82955081e-06,0.000113383301,-0.0312588168,0
parametric-eq,minphase-truncation,48000,129,1024,0,15140.625,-1.82215523e-06,-3.69912169e-05,-0.0333283955,0
parametric-eq,minphase-truncation,48000,129,1024,0,15187.5,-1.81280272e-06,-0.000165974766,-0.0350784969,0
parametric-eq,minphase-truncation,48000,129,1024,0,15234.375,-1.80695636e-06,-0.00019767648,-0.0353881293,0
parametric-eq,minphase-truncation,48000,129,1024,0,15281.25,-1.8079171e-06,-0.000113850637,-0.0339909435,0
parametric-eq,minphase-truncation,48000,129,1024,0,15328.125,-1.81496463e-06,3.56081695e-05,-0.031628412,0
parametric-eq,minphase-truncation,48000,129,1024,0,15375,-1.82387104e-06,0.000162364006,-0.0296083789,0
parametric-eq,minphase-truncation,48000,129,1024,0,15421.875,-1.82943316e-06,0.000191845879,-0.0290321099,0
parametric-eq,minphase-truncation,48000,129,1024,0,15468.75,-1.82850915e-06,0.000107106232,-0.0301467468,0
parametric-eq,minphase-truncation,48000,129,1024,0,15515.625,-1.82178891e-06,-4.14478373e-05,-0.0322035058,0
parametric-eq,minphase-truncation,48000,129,1024,0,15562.5,-1.81330342e-06,-0.000166028225,-0.0339027505,0
parametric-eq,minphase-truncation,48000,129,1024,0,15609.375,-1.80801057e-06,-0.000193335976,-0.0341617821,0
parametric-eq,minphase-truncation,48000,129,1024,0,15656.25,-1.80890134e-06,-0.000107688275,-0.0327519363,0
parametric-eq,minphase-truncation,48000,129,1024,0,15703.125,-1.81531352e-06,3.99811448e-05,-0.0304297811,0
parametric-eq,minphase-truncation,48000,129,1024,0,15750,-1.82340144e-06,0.000162412942,-0.0284870764,0
parametric-eq,minphase-truncation,48000,129,1024,0,15796.875,-1.82843887e-06,0.000187580946,-0.0279875028,0
parametric-eq,minphase-truncation,48000,129,1024,0,15843.75,-1.8275781e-06,0.000101053527,-0.0291412239,0
parametric-eq,minphase-truncation,48000,129,1024,0,15890.625,-1.82145611e-06,-4.57416382e-05,-0.031184628,0
parametric-eq,minphase-truncation,48000,129,1024,0,15937.5,-1.81374409e-06,-0.000166073314,-0.0328338573,0
parametric-eq,minphase-truncation,48000,129,1024,0,15984.375,-1.80894923e-06,-0.000189142769,-0.0330431456,0
parametric-eq,minphase-truncation,48000,129,1024,0,16031.25,-1.80978306e-06,-0.000101739844,-0.0316201904,0
parametric-eq,minphase-truncation,48000,129,1024,0,16078.125,-1.81563147e-06,4.41991082e-05,-0.0293361363,0
parametric-eq,minphase-truncation,48000,129,1024,0,16125,-1.82298769e-06,0.000162454228,-0.0274672255,0
parametric-eq,minphase-truncation,48000,129,1024,0,16171.875,-1.82755189e-06,0.000183456692,-0.0270408505,0
parametric-eq,minphase-truncation,48000,129,1024,0,16218.75,-1.82674216e-06,9.52048338e-05,-0.0282314551,0
parametric-eq,minphase-truncation,48000,129,1024,0,16265.625,-1.82115188e-06,-4.9887798e-05,-0.0302610919,0
parametric-eq,minphase-truncation,48000,129,1024,0,16312.5,-1.81413276e-06,-0.000166111382,-0.0318611403,0
parametric-eq,minphase-truncation,48000,129,1024,0,16359.375,-1.80978816e-06,-0.000185083955,-0.0320215281,0
parametric-eq,minphase-truncation,48000,129,1024,0,16406.25,-1.81057648e-06,-9.59860342e-05,-0.0305851132,0
parametric-eq,minphase-truncation,48000,129,1024,0,16453.125,-1.815923e-06,4.82764253e-05,-0.0283371474,0
parametric-eq,minphase-truncation,48000,129,1024,0,16500,-1.82262242e-06,0.00016248909,-0.0265388734,0
parametric-eq,minphase-truncation,48000,129,1024,0,16546.875,-1.82675769e-06,0.000179460828,-0.0261825768,0
parametric-eq,minphase-truncation,48000,129,1024,0,16593.75,-1.82598829e-06,8.95418108e-05,-0.0274081253,0
parametric-eq,minphase-truncation,48000,129,1024,0,16640.625,-1.8208721e-06,-5.38999303e-05,-0.0294236806,0
parametric-eq,minphase-truncation,48000,129,1024,0,16687.5,-1.8144762e-06,-0.000166143546,-0.0309753641,0
parametric-eq,minphase-truncation,48000,129,1024,0,16734.375,-1.81054069e-06,-0.000181147819,-0.0310876702,0
parametric-eq,minphase-truncation,48000,129,1024,0,16781.25,-1.81129356e-06,-9.04094037e-05,-0.0296375243,0
parametric-eq,minphase-truncation,48000,129,1024,0,16828.125,-1.81619191e-06,5.22260111e-05,-0.0274238613,0
parametric-eq,minphase-truncation,48000,129,1024,0,16875,-1.82229939e-06,0.000162518544,-0.0256933982,0
parametric-eq,minphase-truncation,48000,129,1024,0,16921.875,-1.82604401e-06,0.000175582174,-0.0254043897,0
parametric-eq,minphase-truncation,48000,129,1024,0,16968.75,-1.82530546e-06,8.40478592e-05,-0.0266631676,0
parametric-eq,minphase-truncation,48000,129,1024,0,17015.625,-1.82061327e-06,-5.7790302e-05,-0.0286644058,0
parametric-eq,minphase-truncation,48000,129,1024,0,17062.5,-1.81478013e-06,-0.000166170732,-0.0301685144,0
parametric-eq,minphase-truncation,48000,129,1024,0,17109.375,-1.81121812e-06,-0.000177323682,-0.0302335267,0
parametric-eq,minphase-truncation,48000,129,1024,0,17156.25,-1.81194446e-06,-8.49941362e-05,-0.028769442,0
parametric-eq,minphase-truncation,48000,129,1024,0,17203.125,-1.81644141e-06,5.60595288e-05,-0.0265884938,0
parametric-eq,minphase-truncation,48000,129,1024,0,17250,-1.82201335e-06,0.000162543435,-0.0249233075,0
parametric-eq,minphase-truncation,48000,129,1024,0,17296.875,-1.82540045e-06,0.000171810524,-0.0246990876,0
parametric-eq,minphase-truncation,48000,129,1024,0,17343.75,-1.82468432e-06,7.87078942e-05,-0.0259895762,0
parametric-eq,minphase-truncation,48000,129,1024,0,17390.625,-1.8203724e-06,-6.15700159e-05,-0.0279763243,0
parametric-eq,minphase-truncation,48000,129,1024,0,17437.5,-1.81504941e-06,-0.000166193715,-0.0294336161,0
parametric-eq,minphase-truncation,48000,129,1024,0,17484.375,-1.81183004e-06,-0.000173601777,-0.0294520869,0
parametric-eq,minphase-truncation,48000,129,1024,0,17531.25,-1.81253783e-06,-7.97258285e-05,-0.0279739061,0
parametric-eq,minphase-truncation,48000,129,1024,0,17578.125,-1.81667428e-06,5.97875582e-05,-0.025824258,0
parametric-eq,minphase-truncation,48000,129,1024,0,17625,-1.82175979e-06,0.00016256447,-0.0242220734,0
parametric-eq,minphase-truncation,48000,129,1024,0,17671.875,-1.82481812e-06,0.000168136522,-0.0240604003,0
parametric-eq,minphase-truncation,48000,129,1024,0,17718.75,-1.82411688e-06,7.35081511e-05,-0.0253812523,0
parametric-eq,minphase-truncation,48000,129,1024,0,17765.625,-1.82014694e-06,-6.52491657e-05,-0.0273533872,0
parametric-eq,minphase-truncation,48000,129,1024,0,17812.5,-1.81528819e-06,-0.000166213143,-0.0287645841,0
parametric-eq,minphase-truncation,48000,129,1024,0,17859.375,-1.81238467e-06,-0.000169973136,-0.0287372269,0
parametric-eq,minphase-truncation,48000,129,1024,0,17906.25,-1.81308106e-06,-7.45913107e-05,-0.027244833,0
parametric-eq,minphase-truncation,48000,129,1024,0,17953.125,-1.81689288e-06,6.34197389e-05,-0.0251252227,0
parametric-eq,minphase-truncation,48000,129,1024,0,18000,-1.8215349e-06,0.000162582242,-0.0235839955,0
parametric-eq,minphase-truncation,48000,129,1024,0,18046.875,-1.82428944e-06,0.000164551566,-0.0234828573,0
parametric-eq,minphase-truncation,48000,129,1024,0,18093.75,-1.82359627e-06,6.84360174e-05,-0.0248328756,0
parametric-eq,minphase-truncation,48000,129,1024,0,18140.625,-1.81993468e-06,-6.8836968e-05,-0.026790314,0
parametric-eq,minphase-truncation,48000,129,1024,0,18187.5,-1.8155e-06,-0.000166229559,-0.0281560991,0
parametric-eq,minphase-truncation,48000,129,1024,0,18234.375,-1.81288904e-06,-0.000166429494,-0.0280835865,0
parametric-eq,minphase-truncation,48000,129,1024,0,18281.25,-1.81358053e-06,-6.95784907e-05,-0.0265768944,0
parametric-eq,minphase-truncation,48000,129,1024,0,18328.125,-1.81709929e-06,6.69648922e-05,-0.0244861946,0
parametric-eq,minphase-truncation,48000,129,1024,0,18375,-1.82133542e-06,0.000162597249,-0.0230040875,0
parametric-eq,minphase-truncation,48000,129,1024,0,18421.875,-1.82380787e-06,0.00016104771,-0.0229616783,0
parametric-eq,minphase-truncation,48000,129,1024,0,18468.75,-1.82311656e-06,6.34798893e-05,-0.024339799,0
parametric-eq,minphase-truncation,48000,129,1024,0,18515.625,-1.81973367e-06,-7.23418758e-05,-0.0262824888,0
parametric-eq,minphase-truncation,48000,129,1024,0,18562.5,-1.81568786e-06,-0.00016624342,-0.0276035045,0
parametric-eq,minphase-truncation,48000,129,1024,0,18609.375,-1.81334922e-06,-0.000162963207,-0.0274864668,0
parametric-eq,minphase-truncation,48000,129,1024,0,18656.25,-1.81404177e-06,-6.46762203e-05,-0.0259654163,0
parametric-eq,minphase-truncation,48000,129,1024,0,18703.125,-1.81729533e-06,7.0431126e-05,-0.02390262,0
parametric-eq,minphase-truncation,48000,129,1024,0,18750,-1.82115854e-06,0.000162609908,-0.0224779826,0
parametric-eq,minphase-truncation,48000,129,1024,0,18796.875,-1.82336776e-06,0.00015761759,-0.0224926822,0
parametric-eq,minphase-truncation,48000,129,1024,0,18843.75,-1.8226726e-06,5.86290464e-05,-0.0238979597,0
parametric-eq,minphase-truncation,48000,129,1024,0,18890.625,-1.8195422e-06,-7.57716756e-05,-0.0258258731,0
parametric-eq,minphase-truncation,48000,129,1024,0,18937.5,-1.81585436e-06,-0.000166255111,-0.0271027203,0
parametric-eq,minphase-truncation,48000,129,1024,0,18984.375,-1.81377046e-06,-0.000159567174,-0.0269417446,0
parametric-eq,minphase-truncation,48000,129,1024,0,19031.25,-1.81446957e-06,-5.98741782e-05,-0.0254062951,0
parametric-eq,minphase-truncation,48000,129,1024,0,19078.125,-1.81748261e-06,7.38259256e-05,-0.023370503,0
parametric-eq,minphase-truncation,48000,129,1024,0,19125,-1.82100187e-06,0.000162620574,-0.0220018541,0
parametric-eq,minphase-truncation,48000,129,1024,0,19171.875,-1.82296424e-06,0.000154254353,-0.0220722103,0
parametric-eq,minphase-truncation,48000,129,1024,0,19218.75,-1.82225991e-06,5.38735423e-05,-0.0235038051,0
parametric-eq,minphase-truncation,48000,129,1024,0,19265.625,-1.81935875e-06,-7.91335717e-05,-0.0254169334,0
parametric-eq,minphase-truncation,48000,129,1024,0,19312.5,-1.81600172e-06,-0.000166264958,-0.0266501703,0
parametric-eq,minphase-truncation,48000,129,1024,0,19359.375,-1.81415733e-06,-0.000156234773,-0.0264458004,0
parametric-eq,minphase-truncation,48000,129,1024,0,19406.25,-1.81486814e-06,-5.51627685e-05,-0.0248959263,0
parametric-eq,minphase-truncation,48000,129,1024,0,19453.125,-1.81766257e-06,7.71562321e-05,-0.0228863363,0
parametric-eq,minphase-truncation,48000,129,1024,0,19500,-1.82086335e-06,0.000162629544,-0.0215723489,0
parametric-eq,minphase-truncation,48000,129,1024,0,19546.875,-1.82259303e-06,0.000150951596,-0.0216970631,0
parametric-eq,minphase-truncation,48000,129,1024,0,19593.75,-1.82187454e-06,4.92041097e-05,-0.0231542309,0
parametric-eq,minphase-truncation,48000,129,1024,0,19640.625,-1.81918196e-06,-8.243426e-05,-0.0250525795,0
parametric-eq,minphase-truncation,48000,129,1024,0,19687.5,-1.81613184e-06,-0.000166273234,-0.0262427219,0
parametric-eq,minphase-truncation,48000,129,1024,0,19734.375,-1.8145138e-06,-0.000152959805,-0.0259954582,0
parametric-eq,minphase-truncation,48000,129,1024,0,19781.25,-1.81524117e-06,-5.05330305e-05,-0.0244311451,0
parametric-eq,minphase-truncation,48000,129,1024,0,19828.125,-1.81783651e-06,8.04285115e-05,-0.0224470428,0
parametric-eq,minphase-truncation,48000,129,1024,0,19875,-1.82074122e-06,0.000162637071,-0.0211865314,0
parametric-eq,minphase-truncation,48000,129,1024,0,19921.875,-1.82225042e-06,0.000147703311,-0.0213644456,0
parametric-eq,minphase-truncation,48000,129,1024,0,19968.75,-1.82151301e-06,4.46120757e-05,-0.0228465283,0
parametric-eq,minphase-truncation,48000,129,1024,0,20015.625,-1.81901057e-06,-8.56799922e-05,-0.0247301136,0
parametric-eq,minphase-truncation,48000,129,1024,0,20062.5,-1.81624635e-06,-0.000166280171,-0.0258776346,0
parametric-eq,minphase-truncation,48000,129,1024,0,20109.375,-1.81484336e-06,-0.000149736441,-0.0255879345,0
parametric-eq,minphase-truncation,48000,129,1024,0,20156.25,-1.81559195e-06,-4.59765596e-05,-0.0240091761,0
parametric-eq,minphase-truncation,48000,129,1024,0,20203.125,-1.81800563e-06,8.36488146e-05,-0.0220499273,0
parametric-eq,minphase-truncation,48000,129,1024,0,20250,-1.82063397e-06,0.000162643367,-0.0208418368,0
parametric-eq,minphase-truncation,48000,129,1024,0,20296.875,-1.82193315e-06,0.000144503839,-0.0210719224,0
parametric-eq,minphase-truncation,48000,129,1024,0,20343.75,-1.82117224e-06,4.00892873e-05,-0.0225783407,0
parametric-eq,minphase-truncation,48000,129,1024,0,20390.625,-1.81884344e-06,-8.88766322e-05,-0.0244471864,0
parametric-eq,minphase-truncation,48000,129,1024,0,20437.5,-1.81634667e-06,-0.000166285966,-0.0255525168,0
parametric-eq,minphase-truncation,48000,129,1024,0,20484.375,-1.81514908e-06,-0.000146559177,-0.025220795,0
parametric-eq,minphase-truncation,48000,129,1024,0,20531.25,-1.81592341e-06,-4.14854371e-05,-0.0236275904,0
parametric-eq,minphase-truncation,48000,129,1024,0,20578.125,-1.81817104e-06,8.68228307e-05,-0.0216926345,0
parametric-eq,minphase-truncation,48000,129,1024,0,20625,-1.82054029e-06,0.000162648612,-0.0205360306,0
parametric-eq,minphase-truncation,48000,129,1024,0,20671.875,-1.82163833e-06,0.00014134782,-0.0208173793,0
parametric-eq,minphase-truncation,48000,129,1024,0,20718.75,-1.82084946e-06,3.56280448e-05,-0.022347626,0
parametric-eq,minphase-truncation,48000,129,1024,0,20765.625,-1.8186795e-06,-9.20297069e-05,-0.024201761,0
parametric-eq,minphase-truncation,48000,129,1024,0,20812.5,-1.81643397e-06,-0.000166290783,-0.0252652896,0
parametric-eq,minphase-truncation,48000,129,1024,0,20859.375,-1.81543365e-06,-0.000143422793,-0.0248919183,0
parametric-eq,minphase-truncation,48000,129,1024,0,20906.25,-1.81623815e-06,-3.70521672e-05,-0.0232842705,0
parametric-eq,minphase-truncation,48000,129,1024,0,20953.125,-1.81833376e-06,8.99559346e-05,-0.0213731146,0
parametric-eq,minphase-truncation,48000,129,1024,0,21000,-1.8204591e-06,0.000162652957,-0.0202671757,0
parametric-eq,minphase-truncation,48000,129,1024,0,21046.875,-1.8213634e-06,0.000138230162,-0.0205989912,0
parametric-eq,minphase-truncation,48000,129,1024,0,21093.75,-1.82054218e-06,3.12210425e-05,-0.0221526258,0
parametric-eq,minphase-truncation,48000,129,1024,0,21140.625,-1.81851775e-06,-9.51444505e-05,-0.023992082,0
parametric-eq,minphase-truncation,48000,129,1024,0,21187.5,-1.81650929e-06,-0.000166294761,-0.025014156,0
parametric-eq,minphase-truncation,48000,129,1024,0,21234.375,-1.81569948e-06,-0.00014032231,-0.0245994658,0
parametric-eq,minphase-truncation,48000,129,1024,0,21281.25,-1.81653854e-06,-3.26696198e-05,-0.0229773792,0
parametric-eq,minphase-truncation,48000,129,1024,0,21328.125,-1.81849478e-06,9.30532296e-05,-0.0210895935,0
parametric-eq,minphase-truncation,48000,129,1024,0,21375,-1.82038945e-06,0.000162656528,-0.020033604,0
parametric-eq,minphase-truncation,48000,129,1024,0,21421.875,-1.82110612e-06,0.000135145997,-0.0204151953,0
parametric-eq,minphase-truncation,48000,129,1024,0,21468.75,-1.82024813e-06,2.68613141e-05,-0.021991839,0
parametric-eq,minphase-truncation,48000,129,1024,0,21515.625,-1.81835723e-06,-9.82258454e-05,-0.0238166497,0
parametric-eq,minphase-truncation,48000,129,1024,0,21562.5,-1.81657347e-06,-0.000166298016,-0.0247975751,0
parametric-eq,minphase-truncation,48000,129,1024,0,21609.375,-1.81594871e-06,-0.000137252964,-0.0243418552,0
parametric-eq,minphase-truncation,48000,129,1024,0,21656.25,-1.81682675e-06,-2.83309798e-05,-0.0227053349,0
parametric-eq,minphase-truncation,48000,129,1024,0,21703.125,-1.81865503e-06,9.61195856e-05,-0.0208405486,0
parametric-eq,minphase-truncation,48000,129,1024,0,21750,-1.82033056e-06,0.000162659431,-0.0198338926,0
parametric-eq,minphase-truncation,48000,129,1024,0,21796.875,-1.82086446e-06,0.000132090654,-0.0202646681,0
parametric-eq,minphase-truncation,48000,129,1024,0,21843.75,-1.81996525e-06,2.25421838e-05,-0.0218640003,0
parametric-eq,minphase-truncation,48000,129,1024,0,21890.625,-1.81819701e-06,-0.000101278658,-0.0236741988,0
parametric-eq,minphase-truncation,48000,129,1024,0,21937.5,-1.81662724e-06,-0.000166300644,-0.024614241,0
parametric-eq,minphase-truncation,48000,129,1024,0,21984.375,-1.81618326e-06,-0.00013421017,-0.0241177397,0
parametric-eq,minphase-truncation,48000,129,1024,0,22031.25,-1.81710478e-06,-2.40296993e-05,-0.0224667899,0
parametric-eq,minphase-truncation,48000,129,1024,0,22078.125,-1.81881544e-06,9.91596736e-05,-0.0206246877,0
parametric-eq,minphase-truncation,48000,129,1024,0,22125,-1.82028176e-06,0.000162661752,-0.0196668444,0
parametric-eq,minphase-truncation,48000,129,1024,0,22171.875,-1.82063659e-06,0.000129059626,-0.020146307,0
parametric-eq,minphase-truncation,48000,129,1024,0,22218.75,-1.81969163e-06,1.82572214e-05,-0.0217680617,0
parametric-eq,minphase-truncation,48000,129,1024,0,22265.625,-1.81803618e-06,-0.000104307473,-0.0235636803,0
parametric-eq,minphase-truncation,48000,129,1024,0,22312.5,-1.81667119e-06,-0.000166302722,-0.0244630642,0
parametric-eq,minphase-truncation,48000,129,1024,0,22359.375,-1.81640485e-06,-0.000131189491,-0.0239259898,0
parametric-eq,minphase-truncation,48000,129,1024,0,22406.25,-1.81737445e-06,-1.97594548e-05,-0.022260613,0
parametric-eq,minphase-truncation,48000,129,1024,0,22453.125,-1.81897691e-06,0.000102177998,-0.0204409324,0
parametric-eq,minphase-truncation,48000,129,1024,0,22500,-1.82024253e-06,0.000162663561,-0.0195314719,0
parametric-eq,minphase-truncation,48000,129,1024,0,22546.875,-1.82042089e-06,0.000126048542,-0.020059215,0
parametric-eq,minphase-truncation,48000,129,1024,0,22593.75,-1.81942548e-06,1.40002001e-05,-0.0217031782,0
parametric-eq,minphase-truncation,48000,129,1024,0,22640.625,-1.81787385e-06,-0.000107316721,-0.0234842472,0
parametric-eq,minphase-truncation,48000,129,1024,0,22687.5,-1.8167058e-06,-0.000166304313,-0.024343158,0
parametric-eq,minphase-truncation,48000,129,1024,0,22734.375,-1.81661504e-06,-0.000128186614,-0.0237656785,0
parametric-eq,minphase-truncation,48000,129,1024,0,22781.25,-1.81763749e-06,-1.55141065e-05,-0.0220858749,0
parametric-eq,minphase-truncation,48000,129,1024,0,22828.125,-1.81914034e-06,0.000105178926,-0.0202884039,0
parametric-eq,minphase-truncation,48000,129,1024,0,22875,-1.82021245e-06,0.000162664913,-0.0194269839,0
parametric-eq,minphase-truncation,48000,129,1024,0,22921.875,-1.82021586e-06,0.000123053139,-0.0200026883,0
parametric-eq,minphase-truncation,48000,129,1024,0,22968.75,-1.81916512e-06,9.76505789e-06,-0.0216686959,0
parametric-eq,minphase-truncation,48000,129,1024,0,23015.625,-1.81770909e-06,-0.000110310714,-0.0234352429,0
parametric-eq,minphase-truncation,48000,129,1024,0,23062.5,-1.81673144e-06,-0.000166305465,-0.0242538261,0
parametric-eq,minphase-truncation,48000,129,1024,0,23109.375,-1.81681526e-06,-0.000125197321,-0.02363607,0
parametric-eq,minphase-truncation,48000,129,1024,0,23156.25,-1.81789556e-06,-1.12876605e-05,-0.0219418368,0
parametric-eq,minphase-truncation,48000,129,1024,0,23203.125,-1.81930666e-06,0.000108166716,-0.0201664121,0
parametric-eq,minphase-truncation,48000,129,1024,0,23250,-1.82019119e-06,0.00016266585,-0.0193527753,0
parametric-eq,minphase-truncation,48000,129,1024,0,23296.875,-1.82002014e-06,0.000120069241,-0.0199762064,0
parametric-eq,minphase-truncation,48000,129,1024,0,23343.75,-1.81890895e-06,5.54586008e-06,-0.0216641427,0
parametric-eq,minphase-truncation,48000,129,1024,0,23390.625,-1.81754098e-06,-0.000113293664,-0.0234161923,0
parametric-eq,minphase-truncation,48000,129,1024,0,23437.5,-1.81674838e-06,-0.000166306214,-0.024194554,0
parametric-eq,minphase-truncation,48000,129,1024,0,23484.375,-1.81700679e-06,-0.000122217468,-0.0235366105,0
parametric-eq,minphase-truncation,48000,129,1024,0,23531.25,-1.81815022e-06,-7.0742324e-06,-0.0218279417,0
parametric-eq,minphase-truncation,48000,129,1024,0,23578.125,-1.8194768e-06,0.000111145541,-0.0200744473,0
parametric-eq,minphase-truncation,48000,129,1024,0,23625,-1.82017852e-06,0.0001626664,-0.0193084194,0
parametric-eq,minphase-truncation,48000,129,1024,0,23671.875,-1.81983248e-06,0.000117092728,-0.0199794256,0
parametric-eq,minphase-truncation,48000,129,1024,0,23718.75,-1.81865541e-06,1.33676439e-06,-0.0216892217,0
parametric-eq,minphase-truncation,48000,129,1024,0,23765.625,-1.81736857e-06,-0.000116269713,-0.023426795,0
parametric-eq,minphase-truncation,48000,129,1024,0,23812.5,-1.81675681e-06,-0.000166306583,-0.0241650023,0
parametric-eq,minphase-truncation,48000,129,1024,0,23859.375,-1.81719086e-06,-0.000119242957,-0.0234669214,0
parametric-eq,minphase-truncation,48000,129,1024,0,23906.25,-1.81840301e-06,-2.86801332e-06,-0.0217438071,0
parametric-eq,minphase-truncation,48000,129,1024,0,23953.125,-1.81965173e-06,0.000114119518,-0.0200121736,0
parametric-eq,minphase-truncation,48000,129,1024,0,24000,-1.82017431e-06,0.000162666582,-0.0192936622,0
parametric-eq,low-group-delay,48000,129,1024,,0,3.85730987e-15,1.91523476,-0.785149296,0
parametric-eq,low-group-delay,48000,129,1024,,46.875,-5.43410295e-07,1.9314368,-0.51506878,0
parametric-eq,low-group-delay,48000,129,1024,,93.75,-1.85412125e-06,1.96843342,0.109134434,0
parametric-eq,low-group-delay,48000,129,1024,,140.625,-3.15814005e-06,1.99940177,0.664529661,0
parametric-eq,low-group-delay,48000,129,1024,,187.5,-3.67615948e-06,2.00005152,0.771995864,0
parametric-eq,low-group-delay,48000,129,1024,,234.375,-3.08160572e-06,1.96408256,0.318151764,0
parametric-eq,low-group-delay,48000,129,1024,,281.25,-1.70319478e-06,1.90816663,-0.470917977,0
parametric-eq,low-group-delay,48000,129,1024,,328.125,-3.48502546e-07,1.86376537,-1.12684243,0
parametric-eq,low-group-delay,48000,129,1024,,375,1.60136208e-07,1.85839428,-1.21099002,0
parametric-eq,low-group-delay,48000,129,1024,,421.875,-5.23627377e-07,1.89677035,-0.628556353,0
parametric-eq,low-group-delay,48000,129,1024,,468.75,-2.04025109e-06,1.95612362,0.283452793,0
parametric-eq,low-group-delay,48000,129,1024,,515.625,-3.50416827e-06,1.99999868,0.983628704,0
parametric-eq,low-group-delay,48000,129,1024,,562.5,-4.00961963e-06,2.00000869,1.05440055,0
parametric-eq,low-group-delay,48000,129,1024,,609.375,-3.18067592e-06,1.95206844,0.417631114,0
parametric-eq,low-group-delay,48000,129,1024,,656.25,-1.43814884e-06,1.88005753,-0.607535456,0
parametric-eq,low-group-delay,48000,129,1024,,703.125,1.98947445e-07,1.82468104,-1.42466357,0
parametric-eq,low-group-delay,48000,129,1024,,750,6.94377398e-07,1.81998908,-1.4952586,0
parametric-eq,low-group-delay,48000,129,1024,,796.875,-3.63516966e-07,1.87023754,-0.731507211,0
parametric-eq,low-group-delay,48000,129,1024,,843.75,-2.44755019e-06,1.94542206,0.415588313,0
parametric-eq,low-group-delay,48000,129,1024,,890.625,-4.33090881e-06,2.00000629,1.27083813,0
parametric-eq,low-group-delay,48000,129,1024,,937.5,-4.78850591e-06,1.99998932,1.33986318,0
parametric-eq,low-group-delay,48000,129,1024,,984.375,-3.37310619e-06,1.94187578,0.550214893,0
parametric-eq,low-group-delay,48000,129,1024,,1031.25,-7.87992184e-07,1.85639443,-0.684638902,0
parametric-eq,low-group-delay,48000,129,1024,,1078.125,1.42686665e-06,1.79429989,-1.60555292,0
parametric-eq,low-group-delay,48000,129,1024,,1125,1.78191371e-06,1.79614813,-1.5426215,0
parametric-eq,low-group-delay,48000,129,1024,,1171.875,-1.91028239e-07,1.8625924,-0.44009948,0
parametric-eq,low-group-delay,48000,129,1024,,1218.75,-3.48869958e-06,1.9505601,1.0556245,0
parametric-eq,low-group-delay,48000,129,1024,,1265.625,-6.04949083e-06,2.00006863,2.04849943,0
parametric-eq,low-group-delay,48000,129,1024,,1312.5,-5.82037448e-06,1.97007617,1.91179072,0
parametric-eq,low-group-delay,48000,129,1024,,1359.375,-1.68058645e-06,1.86341926,0.594452074,0
parametric-eq,low-group-delay,48000,129,1024,,1406.25,6.94501598e-06,1.73324972,-1.21647276,0
parametric-eq,low-group-delay,48000,129,1024,,1453.125,2.30449825e-05,1.66246202,-2.20371545,0
parametric-eq,low-group-delay,48000,129,1024,,1500,5.88798838e-05,1.71051343,-1.18861781,0
parametric-eq,low-group-delay,48000,129,1024,,1546.875,0.000148562119,1.85753593,1.81247844,0
parametric-eq,low-group-delay,48000,129,1024,,1593.75,0.000369491928,2.00039842,5.53813702,0
parametric-eq,low-group-delay,48000,129,1024,,1640.625,0.000877883735,2.00100876,8.42047556,0
parametric-eq,low-group-delay,48000,129,1024,,1687.5,0.0019658269,1.73335582,9.16134637,0
parametric-eq,low-group-delay,48000,129,1024,,1734.375,0.00414842236,1.10494567,6.50964243,0
parametric-eq,low-group-delay,48000,129,1024,,1781.25,0.00828818364,0.0781704799,-1.27661355,0
parametric-eq,low-group-delay,48000,129,1024,,1828.125,0.0157592335,-1.24604481,-16.1064346,1.00078382
parametric-eq,low-group-delay,48000,129,1024,,1875,0.0286459369,-2.40609267,-34.3802006,1.00171926
parametric-eq,low-group-delay,48000,129,1024,,1921.875,0.0499604709,-2.55284084,-37.9732396,1.00355647
parametric-eq,low-group-delay,48000,129,1024,,1968.75,0.0838528187,-1.50132063,-21.8470612,1.00696686
parametric-eq,low-group-delay,48000,129,1024,,2015.625,0.135775804,-0.055272149,-5.2617021,1.0129755
parametric-eq,low-group-delay,48000,129,1024,,2062.5,0.212557349,1.17358462,4.07631108,1.02306631
parametric-eq,low-group-delay,48000,129,1024,,2109.375,0.322322373,2.00932251,7.38332389,1.03929061
parametric-eq,low-group-delay,48000,129,1024,,2156.25,0.474199843,2.47428085,6.53801321,1.06438007
parametric-eq,low-group-delay,48000,129,1024,,2203.125,0.67775312,2.67755256,3.04294628,1.10187377
parametric-eq,low-group-delay,48000,129,1024,,2250,0.942096207,2.78799105,-1.21490834,1.15627778
